id;lat;lng;title;reiting;content_text;address;content;cats
1894;59.8490797;30.1436824;Приём одежды в H&M;0;Одежда;Петергофское ш., 51;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
1895;59.9327544987298;30.349074271164;Приём одежды в H&M;0;Одежда;Невский пр., 80;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
1896;59.8208643243081;30.3166534576721;Приём одежды в H&M;0;Одежда;Пулковское ш., 25;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
1897;60.0924175614537;30.3765180587457;Приём одежды в H&M;0;Одежда;СПБ, КАД(117 км внешн.);"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";5
1939;59.8440147278771;30.1717742526398;Контейнер для макулатуры;5.0;Бумага;ул. Партизана Германа, 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1940;59.7357868443211;30.4688807171967;Акции движения «Эко-Пушкин»;4.2;Бумага, Стекло, Пластик, Металл, Иное, Тетра Пак;Полоцкая ул., 4к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_6_11
1941;60.0415355589398;30.3878771997223;Акции движения «РазДельный Сбор»;4.6;Бумага, Стекло, Пластик, Металл, Иное, Тетра Пак;пр. Просвещения, 61А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_6_11
1943;59.9946796036823;30.1480063577804;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;5;Одежда, Иное;Лахтинский пр., 85;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2010;60.0248132530503;30.3684825174744;Бак для старой одежды «Перемолка»;4;Одежда, Иное;Тихорецкий пр., 25 корпус 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2011;60.1168102996112;30.2139649575195;Бак для старой одежды «Перемолка»;5;Одежда, Иное;Парголово, ул. Ясеневая;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2014;60.0342009233914;30.3521614576721;Бак для старой одежды «Перемолка»;4.2;Одежда, Иное;ул. Сантьяго-де-Куба, 4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2015;59.943831;30.4760443558197;Бак для старой одежды «Перемолка»;0;Одежда, Иное;пр. Косыгина, 17;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2016;60.0068921912087;30.2042428465576;Бак для старой одежды «Перемолка»;0;Одежда, Иное;Богатырский пр., 60к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2017;59.909611;30.2958619999999;Отделение ночного пребывания для бездомных;0;Одежда, Иное;набережная Обводного канала, 177;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2018;59.8511988784964;30.3179521507874;Школа № 489;2.0;Бумага;Ленинский пр., 161к3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2019;60.0467035842034;30.3247040433777;Школа № 463;0;Бумага;ул. Асафьева, 7к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2021;59.733723;30.41827;Школа № 408;0;Бумага;Железнодорожная ул., 54;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2022;59.8356012991466;30.2229781697754;Акции движения «РазДельный Сбор»;5;Бумага, Стекло, Пластик, Металл, Иное, Тетра Пак;угол пр. Ветеранов и ул. Козлова;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_6_11
2023;59.9151952183973;30.3405876428528;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;5;Одежда, Иное;набережная Обводного канала, 60;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2025;59.833267;30.417248;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;0;Одежда, Иное;Бухарестская ул., 91;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2026;59.9581289927665;30.302872322754;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;5;Одежда, Иное;Большая Пушкарская ул., 15;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2027;59.9437450235018;30.4764198650818;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;пр. Косыгина, 17;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2031;59.9675065638246;30.2695382883605;Сбор батареек на скалодроме «ЛУЧ»;0;Батарейки;пр. Динамо, 44;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
2032;59.8531973292568;30.1992190343933;Терминал приема опасных отходов «Экобокс»;5;Опасные отходы, Батарейки, Лампочки;ул. Десантников, 21;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2033;59.8439338823738;30.1729651534424;Терминал приема опасных отходов «Экобокс»;5.0;Опасные отходы, Батарейки, Лампочки;ул. Партизана Германа, 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2034;59.9617552440727;30.2998302816147;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Гатчинская ул., 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2035;59.9258786;30.3798437;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Невский пр., 174;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2037;60.0614388764445;30.2883173689881;Контейнер для макулатуры;0;Бумага;Береговая ул., 28к4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2040;59.8601427418177;30.3356447645569;Контейнер для раздельного сбора;4.0;Стекло, Пластик, Металл;пр. Юрия Гагарина, 25;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
2041;59.8537088417237;30.3358900687866;Контейнер для раздельного сбора;5.0;Стекло, Пластик, Металл;пр. Юрия Гагарина, 35;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
2042;59.8508784702635;30.3361552724914;Контейнер для раздельного сбора;4.0;Стекло, Пластик, Металл;пр. Юрия Гагарина, 37;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
2044;59.8603385252035;30.3487765330963;Контейнер для раздельного сбора;1.0;Стекло, Пластик, Металл;пр. Космонавтов, 23к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
2045;59.8569916189787;30.3514605238038;Контейнер для раздельного сбора;5.0;Стекло, Пластик, Металл;пр. Космонавтов, 36;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
2047;59.8532517432072;30.3230815391785;Контейнер для раздельного сбора;5.0;Стекло, Пластик, Металл;Московская площадь, на пешеходной дорожке вдоль ул. Типанова;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
2053;59.9940896384927;30.1946902312134;Бак для старой одежды «Перемолка»;0;Одежда, Иное;Мебельная ул., 49/92;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2054;60.0193189741858;30.2708189656066;Бак для старой одежды «Перемолка»;0;Одежда, Иное;Парашютная ул., 23к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2055;60.0191772518057;30.2696403558198;Бак для старой одежды «Перемолка»;5.0;Одежда, Иное;Парашютная ул., 25к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2056;60.005120544407;30.1980913412781;Бак для старой одежды «Перемолка»;0;Одежда, Иное;Шуваловский пр., 74к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2057;59.8061998877902;30.3743989343933;Бак для старой одежды «Перемолка»;5.0;Одежда, Иное;Вишерская ул., 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2058;60.0192326602922;30.3303217138779;ООО Утиль;4.6;Бумага, Пластик, Металл;пр. Тореза, 102к4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_3_4
2059;60.0187313750497;30.3301393236649;Пункт приёма;5;Стекло, Металл;пр. Тореза, 102к4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
2060;60.0196626541921;30.3129964232788;Пункт приёма;4.6;Металл;Удельный пр., 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
2061;60.0247716702637;30.3213215341157;Терминал приема опасных отходов «Экобокс»;5.0;Опасные отходы, Батарейки, Лампочки;пр. Энгельса, 93;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2062;60.0261884504793;30.3204375767211;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;пр. Энгельса, 97;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2066;59.9291957276919;30.3206105398812;Магазин «Старая книга»;5;Иное;Гороховая ул., 39;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";6
2067;59.8927035875971;30.5114696248841;Сбор опасных отходов в ИКЕА Дыбенко;5;Батарейки, Лампочки;Мурманское ш., 12км;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";8_9
2068;60.0929007350864;30.3782134019775;Сбор опасных отходов в ИКЕА Парнас;0;Батарейки, Лампочки;СПБ, КАД(117 км внешн.);"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";8_9
2077;59.8588701967234;30.2470059126892;Контейнеры для макулатуры;2;Бумага;пр. Стачек, 99;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2079;59.5568002432126;30.1335471831864;"ООО ""Русалко""";0;Стекло, Металл;ул. Чехова, 4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
2083;59.5634767583134;30.16936959646;«ПЛАСТ-ПЛЮС»;0;Бумага;Ленинградская обл., Киевское шоссе, 5 (объездная дoрога рядом с тeрминалом «Лукойл»), 8-981-171-25-75, 8-921-773-73-85, (8-81371) 27-89;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2087;59.5664597812729;30.1249858617471;Сбор опасных отходов в магазине «Интерьер студия»;0;Батарейки;Соборная ул., 10Б;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
2095;59.5569846348612;30.1096758126901;Пункт приема;0;Металл;Киевская ул., 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
2098;59.5706359887649;30.075987267463;Пункт приема;0;Металл;ул. Рысева, 22;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
2123;59.9432619170686;30.2754290290833;Бак для старой одежды «Перемолка»;5.0;Одежда, Иное;9-я лин. B. O., 51;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2125;59.950641310781;30.2460238968201;Бак для старой одежды «Перемолка»;5.0;Одежда, Иное;просп. КИМа, 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2126;60.0296216757278;30.2368677753936;Бак для старой одежды «Перемолка»;3;Одежда, Иное;Комендантский пр., 51к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2127;59.8624385;30.1843237;Бак для старой одежды «Перемолка»;5.0;Одежда, Иное;Ленинский пр., 72 корпус 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2130;60.0328487545568;30.2462180962951;Бак для старой одежды «Перемолка»;5.0;Одежда, Иное;Шуваловский пр., 37 корпус 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2131;60.0025072681998;30.2655913031799;Приём батареек в магазине ro-bo;5.0;Батарейки;Комендантский пр., 4к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
2135;59.9653893136011;30.2892608822784;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Петрозаводская ул., 13;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2140;60.0271749217563;30.6245670473022;Пункт приёма макулатуры ООО «Синай»;0;Бумага;пер. Олениных, 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2141;59.8478735142971;30.2924960730163;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Кубинская ул., 74;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2142;59.8237058;30.3192490613769;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Пулковское ш., 23;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2143;59.806163;30.316954;Терминал приема опасных отходов «Экобокс»;0;Батарейки;Стартовая ул., 6;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
2144;59.9675192181224;30.3427149067459;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;0;Одежда, Иное;Большой Сампсониевский пр., 37;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2146;59.928924961488;30.3689085337296;Контейнер для макулатуры;0;Бумага;Невский пр., 107;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2148;59.9449093398535;30.3884547460327;Контейнер для макулатуры;0;Бумага;Суворовский пр., 65;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2150;59.9351846014059;30.3627650201294;Контейнер для макулатуры;5.0;Бумага;Лиговский пр., 21;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2159;59.8737228000001;30.3219917240813;Контейнер для макулатуры;5;Бумага;Московский пр., 184;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2162;59.9591454;30.2886867;Благотворительный магазин «Спасибо»;5;Одежда, Иное;Чкаловский пр., 5;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2163;59.9178582690705;30.3195426785736;Терминал приема опасных отходов «Экобокс»;0;Батарейки;Загородный просп., 49;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
2164;59.9903410425076;30.351019661377;ЗАО «ИНТЕРФЕРРУМ-МЕТАЛЛ»;0;Металл;Политехническая ул., 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
2165;60.0075638361975;30.3987678220901;Пункт приёма;4;Стекло, Металл;ул. Верности, 9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
2167;60.0222814895189;30.2253094171966;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;5.0;Одежда, Иное;Планерная ул., 59;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2168;60.0517976670425;30.381668080365;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;пр. Культуры, 33литА;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2169;60.0523359158239;30.3635098478851;Пункт приёма;5.0;Бумага, Стекло, Металл;Сиреневый б-р, 18;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
2170;60.0527652454669;30.3141868404755;Контейнер для макулатуры;5;Бумага;ул. Композиторов, 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2171;60.0544061437431;30.3115623772461;Терминал приема опасных отходов «Экобокс»;0;Опасные отходы, Батарейки, Лампочки;Выборгское ш., 17к3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
2174;59.927135842113;30.3664065939179;Контейнер для макулатуры;0;Бумага;Полтавский пр-д, 5А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2175;59.7416942502072;30.091677832016;Акции движения «РазДельный Сбор»;0;Бумага, Стекло, Пластик, Металл, Иное, Тетра Пак;пр. Ленина, 49;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_6_11
2176;59.6237617449893;30.4075412185241;Контейнер для макулатуры;0;Бумага;Павловская ул., 9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2177;59.9245171696033;30.3167420042298;Бокс для батареек в магазине «Веганика»;3.0;Батарейки;Московский пр., 7;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
2178;59.8608643564792;30.3228833571472;Контейнер для макулатуры;3;Бумага;Московский пр., 198;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2179;59.8644589770923;30.322231100525;Контейнер для макулатуры;5;Бумага;Бассейная ул., 41;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
2184;59.9806859335335;30.2102653735412;Контейнер для сбора вещей от благотворительного магазина «Спасибо»;0;Одежда, Иное;Приморский пр., 72;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
2185;59.9956009014545;30.1999139333435;POLYARUS - сумки из баннеров и велосипедных камер;0;Иное;Мебельная ул., 35 корпус 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";6
2186;59.969746;30.2520509999999;Терминал приема опасных отходов «Экобокс»;0;Батарейки;Крестовский пр., 19;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
2187;59.9533295763873;30.2925220779098;Приём батареек в магазине «Органика»;0;Батарейки;Зверинская ул., 1/3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
